,ID,YEAR,MONTH,REGION,DISTRICT,FACILITY,BCG,PENTA_1,PENTA_2,PENTA_3,MEASLES_1,OPV_4,DPT,TT_1,V_BLUECAP,V_REDCAP,PERIONDNAME
1296,1297,2017,October,Western 1,Kombo North ,Banjulnding Min. Health Centre,224,104,101,119,162,162,119,21,145,318,October 2017
1297,1298,2017,October,Central River,Upper Fulladou West ,Bansang RCH Clinic,140,135,135,150,100,186,100,60,76,339,October 2017
1298,1299,2017,October,Upper River ,Basse ,Basse Maj. Health Centre,302,209,214,227,218,322,72,58,187,361,October 2017
1299,1300,2017,October,Western 2,Kombo Central ,Brikama Maj. Health centre,533,264,281,395,552,959,236,127,451,862,October 2017
1300,1301,2017,October,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,187,109,107,99,114,215,76,38,191,351,October 2017
1301,1302,2017,October,Western 1,Kombo North ,Brufut Min. Health Centre,80,58,70,79,99,150,51,21,77,119,October 2017
1302,1303,2017,October,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,539,264,265,315,347,688,269,128,499,842,October 2017
1303,1304,2017,October,Lower River ,Jarra East ,Bureng Min. Health Centre,73,100,60,54,86,86,28,26,39,63,October 2017
1304,1305,2017,October,Western 2,Foni Kansala ,Bwiam General Hospital,72,43,51,55,71,122,49,17,52,67,October 2017
1305,1306,2017,October,Central River,Nianija,Chamen Min. Health Centre,53,30,23,33,50,68,18,9,11,166,October 2017
1306,1307,2017,October,Central River,Niamina Dankunku,Dankunku Min. Health Centre,81,29,47,32,60,96,35,6,24,189,October 2017
1307,1308,2017,October,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,94,67,October 2017
1308,1309,2017,October,Upper River ,Jimara ,Demba Kunda Kuta Village OPD,,,,,,,,,,,October 2017
1309,1310,2017,October,Upper River ,Sandu ,Diabugu Min. Health Centre,121,75,81,69,81,189,85,22,77,667,October 2017
1310,1311,2017,October,North Bank West,Lower Niumi ,Essau Major Health Centre,153,93,119,142,180,180,133,25,94,177,October 2017
1311,1312,2017,October,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,245,210,217,248,15303,285,244,65,203,547,October 2017
1312,1313,2017,October,North Bank East ,Upper Badibu ,Fara Fenni RCH,152,92,100,104,134,193,62,37,322,500,October 2017
1313,1314,2017,October,Western 2,Kombo South ,Farato Village OPD,86,58,46,56,57,194,78,21,128,113,October 2017
1314,1315,2017,October,Upper River ,Kantora ,Fatoto Min. Health Centre,127,79,79,92,71,197,34,25,97,138,October 2017
1315,1316,2017,October,Upper River ,Jimara ,Gambisara Min. Health Centre,176,121,113,135,142,274,,39,70,501,October 2017
1316,1317,2017,October,Western 2,Kombo South ,Gunjur Min. Health Centre,134,81,81,87,109,169,,40,185,173,October 2017
1317,1318,2017,October,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,39,45,45,40,52,92,46,12,44,168,October 2017
1318,1319,2017,October,Western 1,Kanifing Municipal ,INB Seena Private Clinic,8,17,20,22,23,31,,20,,,October 2017
1319,1320,2017,October,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,36,25,32,43,47,70,43,8,39,199,October 2017
1320,1321,2017,October,Western 2,Kombo East ,Kafuta Min. Health Centre,71,84,68,69,77,138,61,12,76,168,October 2017
1321,1322,2017,October,Lower River ,Kiang East ,Kaiaf Village OPD,30,31,24,16,28,44,8,6,13,110,October 2017
1322,1323,2017,October,Central River,Lower Saloum,Kaur Minor Health Centre,114,100,104,121,127,124,82,28,92,368,October 2017
1323,1324,2017,October,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,51,43,36,37,57,74,17,7,16,228,October 2017
1324,1325,2017,October,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,63,39,40,43,73,73,78,16,59,120,October 2017
1325,1326,2017,October,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,7,10,16,10,8,13,5,,2,203,October 2017
1326,1327,2017,October,Upper River ,Kantora ,Koina Community Health Centre,40,26,40,34,44,108,40,4,100,250,October 2017
1327,1328,2017,October,Central River,Niamina East ,Kudang Min. Health Centre,113,60,56,64,67,125,72,16,35,97,October 2017
1328,1329,2017,October,Central River,Niani ,Kuntaur Maj. Health Centre,97,80,102,107,136,196,71,25,64,234,October 2017
1329,1330,2017,October,North Bank West,Jokadu ,Kuntaya Min. Health Centre,92,68,82,66,75,164,89,18,75,432,October 2017
1330,1331,2017,October,Lower River ,Kiang Central ,Kwinella Min. Health Centre,54,34,27,29,21,38,32,9,34,258,October 2017
1331,1332,2017,October,Western 1,Banjul City ,Leman Street RCH Clinic ,30,20,21,25,31,49,14,9,12,40,October 2017
1332,1333,2017,October,Western 1,Kanifing Municipal ,Mbowen Private clinic,21,22,15,13,24,14,,10,17,14,October 2017
1333,1334,2017,October,Lower River ,Kiang West ,MRC Keneba,11,4,4,8,9,18,13,3,5,11,October 2017
1334,1335,2017,October,Western 1,Kanifing Municipal ,New Jeshwang Clinic,21,29,36,24,18,41,19,3,15,27,October 2017
1335,1336,2017,October,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,58,32,61,37,33,72,42,10,24,153,October 2017
1336,1337,2017,October,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,33,28,19,23,23,28,21,15,25,158,October 2017
1337,1338,2017,October,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,49,29,31,28,54,108,54,10,41,91,October 2017
1338,1339,2017,October,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,18,133,October 2017
1339,1340,2017,October,Western 1,Banjul City ,RVTH Polyclinic ,58,42,38,40,64,64,46,26,,,October 2017
1340,1341,2017,October,Central River,Lower Fulladou West ,Saint Lazarus NGO Clinic,,,,,,,,,,,October 2017
1341,1342,2017,October,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,37,21,19,13,27,41,14,8,28,129,October 2017
1342,1343,2017,October,Central River,Sami ,Sami Karantaba Min. Health Center,59,69,64,34,27,63,15,12,18,76,October 2017
1343,1344,2017,October,Western 2,Kombo South ,Sanyang Community Clinic,156,86,86,48,115,194,110,26,116,202,October 2017
1344,1345,2017,October,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,18,16,14,21,18,18,24,8,23,74,October 2017
1345,1346,2017,October,Western 1,Kanifing Municipal ,Serekunda General Hospital,,,,,,,,23,,,October 2017
1346,1347,2017,October,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,117,162,183,174,224,222,153,74,191,239,October 2017
1347,1348,2017,October,Western 1,Kanifing Municipal ,Sharab medical centre,5,3,2,3,2,3,,2,2,9,October 2017
1348,1349,2017,October,Western 2,Foni Jarrol ,Sintet Health Centre,23,17,31,27,32,48,15,4,27,76,October 2017
1349,1350,2017,October,Lower River ,Jarra West ,Soma Maj. Health Center,92,94,106,96,121,136,85,37,99,112,October 2017
1350,1351,2017,October,Western 1,Kombo North ,Sukuta Min. Health Centre,261,113,122,205,181,178,191,84,156,289,October 2017
1351,1352,2017,October,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,17,11,15,15,25,32,7,2,23,78,October 2017
1352,1353,2017,October,Western 2,Foni Bintang Karanai ,WEC Sibanor NGO Maj. HC,89,34,37,56,72,109,36,31,40,84,October 2017
1353,1354,2017,October,Upper River ,Wuli West ,Yorobawol Min. Health Centre,83,60,76,72,105,180,65,23,13,45,October 2017
1354,1355,2017,October,Western 1,Kombo North ,Yundum Village OPD,112,55,62,56,73,73,60,15,73,84,October 2017
1355,1356,2017,November,North Bank West,Upper Niumi ,Albreda Min. Health Centre,25,24,24,26,37,80,,5,35,124,November 2017
1356,1357,2017,November,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,150,130,85,81,109,158,79,29,208,413,November 2017
1357,1358,2017,November,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,81,76,51,54,66,66,40,45,48,118,November 2017
1358,1359,2017,November,North Bank West,Jokadu ,Bakan Village OPD Clinic,,,,,,,,,,,November 2017
1359,1360,2017,November,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,64,54,53,52,70,70,36,13,61,116,November 2017
1360,1361,2017,November,Western 1,Kombo North ,Banjulnding Min. Health Centre,241,121,102,112,183,266,78,76,126,257,November 2017
1361,1362,2017,November,Central River,Upper Fulladou West ,Bansang RCH Clinic,153,140,127,134,168,259,96,46,98,221,November 2017
1362,1363,2017,November,Upper River ,Basse ,Basse Maj. Health Centre,325,221,201,208,294,416,100,48,194,209,November 2017
1363,1364,2017,November,Western 2,Kombo Central ,Brikama Maj. Health centre,506,310,257,252,409,751,308,111,393,992,November 2017
1364,1365,2017,November,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,166,134,93,92,155,235,,24,104,298,November 2017
1365,1366,2017,November,Western 1,Kombo North ,Brufut Min. Health Centre,110,103,76,99,102,149,36,13,164,135,November 2017
1366,1367,2017,November,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,565,291,206,236,341,515,180,105,935,862,November 2017
1367,1368,2017,November,Lower River ,Jarra East ,Bureng Min. Health Centre,83,77,70,67,63,115,37,7,17,308,November 2017
1368,1369,2017,November,Central River,Nianija,Chamen Min. Health Centre,46,43,37,32,36,36,17,5,13,183,November 2017
1369,1370,2017,November,Central River,Niamina Dankunku,Dankunku Min. Health Centre,48,50,23,26,25,61,30,15,39,143,November 2017
1370,1371,2017,November,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,108,64,November 2017
1371,1372,2017,November,Upper River ,Jimara ,Demba Kunda Kuta Village OPD,,,,,,,,,,,November 2017
1372,1373,2017,November,Upper River ,Sandu ,Diabugu Min. Health Centre,105,82,76,72,104,159,76,10,56,223,November 2017
1373,1374,2017,November,North Bank West,Lower Niumi ,Essau Major Health Centre,157,119,106,116,160,278,115,16,77,204,November 2017
1374,1375,2017,November,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,263,163,128,165,292,502,,61,267,622,November 2017
1375,1376,2017,November,North Bank East ,Upper Badibu ,Fara Fenni RCH,201,88,75,95,125,205,112,56,86,845,November 2017
1376,1377,2017,November,Western 2,Kombo South ,Farato Village OPD,96,59,53,61,105,178,74,20,60,265,November 2017
1377,1378,2017,November,Upper River ,Kantora ,Fatoto Min. Health Centre,139,112,92,88,114,149,53,26,103,147,November 2017
1378,1379,2017,November,Upper River ,Jimara ,Gambisara Min. Health Centre,247,142,115,125,164,254,92,28,90,729,November 2017
1379,1380,2017,November,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,80,21,24,26,32,34,23,16,,,November 2017
1380,1381,2017,November,Western 2,Kombo South ,Gunjur Min. Health Centre,142,61,73,74,,171,62,34,237,197,November 2017
1381,1382,2017,November,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,54,43,29,47,54,89,38,7,50,124,November 2017
1382,1383,2017,November,Western 1,Kanifing Municipal ,INB Seena Private Clinic,20,45,32,30,56,60,,15,10,46,November 2017
1383,1384,2017,November,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,34,48,23,36,41,77,27,3,32,205,November 2017
1384,1385,2017,November,Lower River ,Jarra Central ,Jappineh Village OPD,,,,,,,,,0,0,November 2017
1385,1386,2017,November,Western 2,Kombo East ,Kafuta Min. Health Centre,79,82,74,70,78,150,72,17,73,208,November 2017
1386,1387,2017,November,Lower River ,Kiang East ,Kaiaf Village OPD,25,29,31,20,23,46,20,6,24,213,November 2017
1387,1388,2017,November,Central River,Lower Saloum,Kaur Minor Health Centre,139,97,82,80,97,182,126,22,88,255,November 2017
1388,1389,2017,November,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,56,44,43,44,93,133,40,15,35,177,November 2017
1389,1390,2017,November,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,63,67,38,46,90,155,70,17,36,141,November 2017
1390,1391,2017,November,Lower River ,Kiang West ,Kiang Karantaba Min. Health Centre,12,16,8,12,13,13,8,7,5,127,November 2017
1391,1392,2017,November,Upper River ,Kantora ,Koina Community Health Centre,75,47,29,40,52,77,20,5,20,63,November 2017
1392,1393,2017,November,Central River,Niamina East ,Kudang Min. Health Centre,119,88,60,56,124,152,87,27,38,72,November 2017
1393,1394,2017,November,Central River,Niani ,Kuntaur Maj. Health Centre,110,106,81,78,104,158,73,18,37,179,November 2017
1394,1395,2017,November,North Bank West,Jokadu ,Kuntaya Min. Health Centre,95,84,80,87,95,176,122,18,84,972,November 2017
1395,1396,2017,November,Lower River ,Kiang Central ,Kwinella Min. Health Centre,50,41,36,33,38,68,35,16,44,167,November 2017
1396,1397,2017,November,Western 1,Banjul City ,Leman Street RCH Clinic ,24,23,19,15,31,31,9,5,21,20,November 2017
1397,1398,2017,November,Western 1,Kanifing Municipal ,Mbowen Private clinic,16,22,17,11,22,18,22,,10,10,November 2017
1398,1399,2017,November,Lower River ,Kiang West ,MRC Keneba,4,9,3,8,6,8,2,10,1,1,November 2017
1399,1400,2017,November,Western 1,Kanifing Municipal ,New Jeshwang Clinic,22,34,18,18,34,50,14,7,24,13,November 2017
1400,1401,2017,November,North Bank East ,Sabach Sanjal,Ngenyen Sanjal Min. Health Centre,51,60,35,56,53,53,50,9,19,177,November 2017
1401,1402,2017,November,North Bank East ,Central Badibu ,Njaba Kunda Community Clinic,28,36,28,22,29,29,12,14,32,85,November 2017
1402,1403,2017,November,Western 1,Kanifing Municipal ,Old Jeshwang Min. Health Centre,47,49,34,34,35,75,,8,33,146,November 2017
1403,1404,2017,November,Lower River ,Jarra East ,Pakaliba OPD Clinic,,,,,,,,,25,86,November 2017
1404,1405,2017,November,Western 1,Banjul City ,RVTH Polyclinic ,157,60,44,39,62,89,40,22,49,91,November 2017
1405,1406,2017,November,North Bank East ,Central Badibu ,Salikenni Min. Health Centre,29,26,16,18,29,37,8,7,17,167,November 2017
1406,1407,2017,November,Central River,Sami ,Sami Karantaba Min. Health Center,65,50,65,50,56,68,11,14,45,638,November 2017
1407,1408,2017,November,Western 2,Kombo South ,Sanyang Community Clinic,163,97,110,63,125,183,70,22,123,207,November 2017
1408,1409,2017,November,North Bank East ,Sabach Sanjal,Sara Kunda Min. Health Centre,26,19,16,18,25,53,18,5,20,119,November 2017
1409,1410,2017,November,Western 1,Kanifing Municipal ,Serekunda Min. Health Centre,269,208,152,163,236,235,107,49,237,381,November 2017
1410,1411,2017,November,Western 1,Kanifing Municipal ,Sharab medical centre,4,5,4,3,6,,2,,4,3,November 2017
1411,1412,2017,November,Western 2,Foni Jarrol ,Sintet Health Centre,30,15,10,20,23,36,13,13,18,35,November 2017
1412,1413,2017,November,Lower River ,Jarra West ,Soma Maj. Health Center,139,98,104,99,126,194,67,25,63,210,November 2017
1413,1414,2017,November,Western 1,Kombo North ,Sukuta Min. Health Centre,306,178,82,105,163,157,119,47,161,300,November 2017
1414,1415,2017,November,North Bank West,Upper Niumi ,WEC Nema Kunku NGO Clinic,19,7,8,14,29,41,12,2,23,81,November 2017
1415,1416,2017,November,Western 2,Foni Bintang Karanai ,WEC Sibanor NGO Maj. HC,97,64,37,41,63,107,47,28,51,78,November 2017
1416,1417,2017,November,Upper River ,Wuli West ,Yorobawol Min. Health Centre,101,83,50,78,90,111,45,15,36,169,November 2017
1417,1418,2017,November,Western 1,Kombo North ,Yundum Village OPD,73,61,42,48,82,127,45,,58,62,November 2017
1418,1419,2017,December,North Bank West,Upper Niumi ,Albreda Min. Health Centre,34,24,31,29,39,85,43,7,21,143,December 2017
1419,1420,2017,December,Upper River ,Wuli East ,Badja Kunda Min. Health Centre,134,106,77,77,77,198,75,29,180,486,December 2017
1420,1421,2017,December,Western 1,Kanifing Municipal ,Bafrow Sere Kunda Clinic,60,88,69,49,65,98,41,20,51,105,December 2017
1421,1422,2017,December,North Bank West,Jokadu ,Bakan Village OPD Clinic,,,,,,,,,,,December 2017
1422,1423,2017,December,Western 1,Kanifing Municipal ,Bakau Minor Health Centre,68,62,46,31,52,97,18,10,23,96,December 2017
1423,1424,2017,December,Western 1,Kombo North ,Banjulnding Min. Health Centre,152,133,100,96,159,218,67,54,109,219,December 2017
1424,1425,2017,December,Central River,Upper Fulladou West ,Bansang RCH Clinic,208,127,128,134,148,232,78,45,90,180,December 2017
1425,1426,2017,December,Upper River ,Basse ,Basse Maj. Health Centre,234,290,178,157,204,405,100,34,91,180,December 2017
1426,1427,2017,December,Western 2,Kombo Central ,Brikama Maj. Health centre,489,351,284,226,428,712,294,105,246,903,December 2017
1427,1428,2017,December,Central River,Lower Fulladou West ,Brikamaba Min. Health Center,179,166,134,100,116,202,76,12,98,227,December 2017
1428,1429,2017,December,Western 1,Kombo North ,Brufut Min. Health Centre,77,85,71,63,72,140,36,19,71,117,December 2017
1429,1430,2017,December,Western 1,Kanifing Municipal ,Bundung Maternal Child Health Hospital,638,323,261,204,324,443,170,60,299,502,December 2017
1430,1431,2017,December,Lower River ,Jarra East ,Bureng Min. Health Centre,92,61,53,48,66,118,39,16,13,74,December 2017
1431,1432,2017,December,Central River,Nianija,Chamen Min. Health Centre,47,43,40,35,32,32,15,6,13,152,December 2017
1432,1433,2017,December,Central River,Niamina Dankunku,Dankunku Min. Health Centre,47,63,46,32,126,126,32,25,40,110,December 2017
1433,1434,2017,December,Upper River ,Jimara ,Demba Kunda Koto Village OPD,,,,,,,,,58,80,December 2017
1434,1435,2017,December,Upper River ,Jimara ,Demba Kunda Kuta Village OPD,,,,,,,,,,,December 2017
1435,1436,2017,December,Upper River ,Sandu ,Diabugu Min. Health Centre,116,129,76,81,91,149,60,26,85,274,December 2017
1436,1437,2017,December,North Bank West,Lower Niumi ,Essau Major Health Centre,139,149,115,88,162,252,,24,95,132,December 2017
1437,1438,2017,December,Western 1,Kanifing Municipal ,Faji Kunda Major Health Centre,272,206,140,124,232,378,200,49,93,689,December 2017
1438,1439,2017,December,North Bank East ,Upper Badibu ,Fara Fenni RCH,195,162,98,83,114,169,53,27,75,866,December 2017
1439,1440,2017,December,Western 2,Kombo South ,Farato Village OPD,115,94,63,54,158,159,58,19,56,219,December 2017
1440,1441,2017,December,Upper River ,Kantora ,Fatoto Min. Health Centre,141,144,122,78,114,162,58,14,47,68,December 2017
1441,1442,2017,December,Upper River ,Jimara ,Gambisara Min. Health Centre,214,166,144,120,159,274,109,41,104,1043,December 2017
1442,1443,2017,December,Western 1,Kanifing Municipal ,GFPA Kanifing NGO Clinic,40,46,33,33,27,40,9,5,31,91,December 2017
1443,1444,2017,December,North Bank East ,Upper Badibu ,Illiassa Min. Health Centre,50,62,43,32,82,119,34,1,54,150,December 2017
1444,1445,2017,December,Western 1,Kanifing Municipal ,INB Seena Private Clinic,15,12,10,11,16,14,,,24,35,December 2017
1445,1446,2017,December,Central River,Janjan Bureh ,Janjang-bureh Min. Health Centre,57,39,41,29,32,73,42,6,22,70,December 2017
1446,1447,2017,December,Western 2,Kombo East ,Kafuta Min. Health Centre,80,75,69,72,78,143,65,17,50,175,December 2017
1447,1448,2017,December,Lower River ,Kiang East ,Kaiaf Village OPD,40,35,39,30,94,63,19,6,21,179,December 2017
1448,1449,2017,December,Central River,Lower Saloum,Kaur Minor Health Centre,117,131,129,91,97,218,113,21,121,461,December 2017
1449,1450,2017,December,North Bank East ,Lower Badibu,Kerewan Min. Health Centre,62,44,41,40,60,85,35,6,21,213,December 2017
1450,1451,2017,December,North Bank West,Upper Niumi ,Kerr Cherno Min. Health Centre,69,72,51,42,76,118,47,10,43,190,December 2017
